0,35976.248204,0.033434,35976.248235,35976.249601,35976.283035,0
1,35976.370471,0.106778,35976.370543,35976.370544,35976.477322,1
2,35976.472369,0.014672,35976.472439,35976.477342,35976.492026,0
3,35976.634139,0.097467,35976.634208,35976.634209,35976.731677,3
4,35976.661367,0.053825,35976.676059,35976.731695,35976.785519,3
5,35976.683067,0.066080,35976.683126,35976.785534,35976.851615,2
6,35976.726337,0.048021,35976.726391,35976.851630,35976.899651,1
7,35976.756598,0.165284,35976.756669,35976.899666,35977.064950,6
8,35976.959363,0.084224,35976.959373,35977.064969,35977.149193,6
9,35977.026694,0.062258,35977.026766,35977.149208,35977.211466,5
10,35977.036891,0.018549,35977.036962,35977.211485,35977.230035,4
11,35977.037994,0.108703,35977.038075,35977.230051,35977.338754,3
12,35977.047841,0.034160,35977.047924,35977.338800,35977.372960,2
13,35977.059222,0.007680,35977.059253,35977.372977,35977.380657,1
14,35977.068497,0.016415,35977.068567,35977.380673,35977.397089,0
15,35977.524173,0.121803,35977.524254,35977.524255,35977.646058,2
16,35977.572140,0.023401,35977.572195,35977.646076,35977.669477,1
17,35977.635375,0.049529,35977.635446,35977.669493,35977.719028,1
18,35977.703043,0.240241,35977.703113,35977.719045,35977.959286,5
19,35977.748411,0.098373,35977.748465,35977.959317,35978.057690,8
20,35977.771489,0.097953,35977.790037,35978.057705,35978.155658,7
21,35977.821369,0.148085,35977.821441,35978.155674,35978.303759,10
22,35977.855457,0.028971,35977.855529,35978.303776,35978.332747,9
23,35977.877673,0.167576,35977.877744,35978.332763,35978.500338,11
24,35977.987604,0.198824,35977.987674,35978.500357,35978.699182,13
25,35977.992434,0.005999,35977.992510,35978.699198,35978.705197,12
26,35978.042211,0.072556,35978.042281,35978.705210,35978.777766,11
27,35978.056449,0.028605,35978.056503,35978.777801,35978.806406,11
28,35978.203750,0.001348,35978.203820,35978.806422,35978.807770,10
29,35978.208179,0.004345,35978.245043,35978.807783,35978.812128,10
30,35978.248980,0.235195,35978.249057,35978.812141,35979.047346,12
31,35978.267131,0.126885,35978.267208,35979.047364,35979.174248,14
32,35978.422133,0.051734,35978.422186,35979.174266,35979.226000,13
33,35978.442817,0.095210,35978.464062,35979.226034,35979.321244,12
34,35978.474177,0.073453,35978.474232,35979.321262,35979.394715,12
35,35978.522087,0.002672,35978.522157,35979.394734,35979.397405,11
36,35978.572657,0.179055,35978.572736,35979.397422,35979.576477,13
37,35978.611037,0.085092,35978.611114,35979.576511,35979.661603,14
38,35978.789103,0.089430,35978.789180,35979.661618,35979.751048,13
39,35978.811409,0.029135,35978.811464,35979.751066,35979.780202,12
40,35978.879526,0.012099,35978.879582,35979.780219,35979.792331,11
41,35978.957153,0.141393,35978.957231,35979.792347,35979.933740,13
42,35978.995826,0.026732,35978.995909,35979.933755,35979.960487,12
43,35979.113651,0.149228,35979.113680,35979.960499,35980.109727,13
44,35979.131013,0.077367,35979.155045,35980.109742,35980.187109,14
45,35979.159784,0.059219,35979.159861,35980.187124,35980.246343,16
46,35979.368742,0.130447,35979.368797,35980.246359,35980.376806,16
47,35979.440144,0.171775,35979.440170,35980.376821,35980.548596,16
48,35979.478754,0.112409,35979.482042,35980.548631,35980.661041,16
49,35979.512640,0.161254,35979.512718,35980.661058,35980.822312,22
50,35979.589494,0.016208,35979.589572,35980.822390,35980.838598,22
51,35979.633416,0.168489,35979.633493,35980.838638,35981.007127,23
52,35979.833476,0.141944,35979.833531,35981.007160,35981.149103,27
53,35979.844135,0.037703,35979.875070,35981.149121,35981.186824,27
54,35979.912450,0.021998,35979.912528,35981.186857,35981.208855,26
55,35979.976891,0.024492,35979.976945,35981.208868,35981.233361,25
56,35980.079684,0.017088,35980.079762,35981.233391,35981.250480,25
57,35980.119188,0.021553,35980.119243,35981.250514,35981.272066,25
58,35980.133042,0.035914,35980.161041,35981.272096,35981.308010,24
59,35980.187254,0.158203,35980.187307,35981.308022,35981.466226,23
60,35980.199653,0.008984,35980.229066,35981.466258,35981.475242,22
61,35980.206917,0.095273,35980.229073,35981.475257,35981.570530,21
62,35980.252526,0.182229,35980.252596,35981.570544,35981.752773,20
63,35980.531420,0.032213,35980.531492,35981.752805,35981.785018,19
64,35980.608324,0.030661,35980.608394,35981.785032,35981.815693,18
65,35980.700690,0.017620,35980.700744,35981.815707,35981.833328,17
66,35980.723925,0.018684,35980.723994,35981.833341,35981.852025,16
67,35980.782483,0.087822,35980.782551,35981.852039,35981.939861,15
68,35980.793514,0.105154,35980.793574,35981.939891,35982.045045,15
69,35980.802459,0.091118,35980.802520,35982.045061,35982.136179,14
70,35980.814416,0.199854,35980.814478,35982.136193,35982.336047,14
71,35980.819587,0.049149,35980.819647,35982.336105,35982.385254,13
72,35980.823191,0.018301,35980.823252,35982.385284,35982.403586,12
73,35980.836121,0.087948,35980.838667,35982.403604,35982.491552,11
74,35980.942692,0.228240,35980.942751,35982.491590,35982.719830,11
75,35981.013950,0.095067,35981.014031,35982.719850,35982.814934,14
